,Unnamed: 0,title,genre,rating,views,year,duration
451,24229,The Curse of Frankenstein,Horror,7.0,14350,1957,83
452,24254,Desk Set,Comedy,7.2,10221,1957,103
453,24292,The Enemy Below,Action,7.4,13171,1957,98
454,24303,A Face in the Crowd,Drama,8.2,18923,1957,126
455,24341,Funny Face,Comedy,7.0,35169,1957,103
456,24380,Gunfight at the O.K. Corral,Biography,7.1,18663,1957,122
457,24398,"Heaven Knows, Mr. Allison",Adventure,7.3,10229,1957,107
458,24437,The Incredible Shrinking Man,Horror,7.6,21625,1957,81
459,24447,Jailhouse Rock,Drama,6.5,10632,1957,96
460,24491,Throne of Blood,Drama,8.0,59466,1957,110
461,24509,The Cranes Are Flying,Drama,8.3,21996,1957,95
462,24528,Love in the Afternoon,Comedy,7.1,18190,1957,130
463,24569,My Uncle,Comedy,7.6,25777,1958,116
464,24618,Curse of the Demon,Fantasy,7.4,17059,1957,96
465,24631,Nights of Cabiria,Drama,8.1,56527,1957,110
466,24640,Old Yeller,Adventure,7.2,16411,1957,83
467,24662,Paths of Glory,Drama,8.4,235780,1957,88
468,24780,The Seventh Seal,Drama,8.1,213651,1957,96
469,24790,Wild Strawberries,Drama,8.1,123209,1957,92
470,24825,Sweet Smell of Success,Drama,8.0,39139,1957,96
471,24950,Witness for the Prosecution,Crime,8.4,159227,1957,116
472,24956,The Wrong Man,Drama,7.4,34203,1956,105
473,24995,The 7th Voyage of Sinbad,Action,7.0,15988,1958,88
474,25016,The Magician,Comedy,7.5,11702,1958,101
475,25027,Elevator to the Gallows,Crime,7.9,31102,1958,91
476,25032,Auntie Mame,Comedy,7.9,13682,1958,143
477,25051,Bell Book and Candle,Comedy,6.8,14495,1958,106
478,25056,The Big Country,Drama,7.9,23758,1958,166
479,25062,The Blob,Horror,6.3,31867,1958,86
480,25099,Cat on a Hot Tin Roof,Drama,7.9,56343,1958,108
481,25153,The Defiant Ones,Crime,7.5,19702,1958,96
482,25175,Horror of Dracula,Drama,7.2,30772,1958,82
483,25230,The Fly,Drama,7.1,27610,1958,94
484,25259,Gigi,Comedy,6.6,25860,1958,115
485,25327,House on Haunted Hill,Crime,6.7,34107,1959,75
486,25328,Houseboat,Comedy,6.6,10362,1958,110
487,25352,Indiscreet,Comedy,6.8,11032,1958,100
488,25379,The Hidden Fortress,Adventure,8.0,45160,1958,126
489,25441,"The Long, Hot Summer",Drama,7.3,13300,1958,115
490,25459,Man of the West,Drama,7.0,10576,1958,100
491,25537,A Night to Remember,Drama,7.9,18972,1958,123
492,25599,Plan 9 from Outer Space,Horror,3.9,42167,1958,79
493,25601,Ashes and Diamonds,Drama,7.7,14596,1958,103
494,25646,Run Silent Run Deep,Action,7.3,14450,1958,93
495,25697,Big Deal on Madonna Street,Comedy,7.9,12589,1958,106
496,25703,South Pacific,Drama,6.8,10826,1958,157
497,25767,Touch of Evil,Crime,7.9,114084,1958,95
498,25804,Vertigo,Mystery,8.2,454802,1958,128
499,25811,The Vikings,Action,7.0,16999,1958,116
500,25901,Anatomy of a Murder,Drama,8.0,76889,1959,161
501,25910,The World of Apu,Drama,8.4,19398,1959,105
502,25932,Ballad of a Soldier,Drama,8.2,12100,1959,88
503,25946,Ben-Hur,Adventure,8.1,268504,1959,212
504,26029,Darby O'Gill and the Little People,Adventure,7.1,10007,1959,93
505,26043,The Diary of Anne Frank,Biography,7.4,14398,1959,180
506,26166,Hiroshima Mon Amour,Drama,7.8,38811,1959,90
507,26173,The Horse Soldiers,Adventure,7.1,12813,1959,120
508,26174,The Hound of the Baskervilles,Horror,6.9,13849,1959,87
509,26184,Imitation of Life,Drama,7.8,19610,1959,125
510,26211,Journey to the Center of the Earth,Adventure,7.0,20990,1959,129
511,26322,The Mouse That Roared,Comedy,6.9,10071,1959,83
512,26323,The Mummy,Adventure,6.6,12485,1959,88
513,26343,The Human Condition I: No Greater Love,Drama,8.5,10776,1959,208
514,26352,North by Northwest,Adventure,8.3,366644,1959,136
515,26356,The Nun's Story,Drama,7.5,12540,1959,149
516,26359,Good Morning,Comedy,7.8,12148,1959,94
517,26362,On the Beach,Drama,7.1,15571,1959,134
518,26368,Operation Petticoat,Comedy,7.2,17184,1959,124
519,26370,Black Orpheus,Drama,7.4,13247,1959,100
520,26387,Pickpocket,Crime,7.5,27167,1959,76
521,26390,Pillow Talk,Comedy,7.4,20754,1959,102
522,26407,The 400 Blows,Crime,8.0,133248,1959,99
523,26425,Rio Bravo,Western,8.0,72606,1959,141
524,26465,Shadows,Drama,7.2,13400,1958,87
525,26478,Sleeping Beauty,Adventure,7.2,170326,1959,75
526,26483,Some Like It Hot,Comedy,8.2,301754,1959,121
527,26504,"Suddenly, Last Summer",Drama,7.4,18799,1959,114
528,26543,The Tingler,Horror,6.6,10450,1959,82
529,26616,Eyes Without a Face,Drama,7.6,38486,1960,90
530,26629,Breathless,Crime,7.7,93519,1960,90
531,26653,The Alamo,Adventure,6.8,19280,1960,162
532,26674,The Apartment,Comedy,8.3,215565,1960,125
533,26684,L'Avventura,Drama,7.7,36585,1960,144
534,26817,La Dolce Vita,Comedy,8.0,85030,1960,174
535,26829,Elmer Gantry,Drama,7.7,14197,1960,146
536,26840,Exodus,Action,6.7,12564,1960,208
537,26936,House of Usher,Drama,6.9,17116,1960,79
538,26951,Inherit the Wind,Biography,8.1,35003,1960,128
539,26975,The Virgin Spring,Drama,8.0,33431,1960,89
540,27024,The Little Shop of Horrors,Comedy,6.2,21023,1960,73
541,27035,The Magnificent Seven,Action,7.7,109176,1960,128
542,27052,Black Sunday,Horror,7.1,19766,1960,87
543,27102,La Notte,Drama,7.9,26077,1961,122
544,27106,Ocean's Eleven,Comedy,6.5,26908,1960,127
545,27133,Peeping Tom,Drama,7.6,43197,1960,101
546,27152,Purple Noon,Crime,7.7,23453,1960,118
547,27158,Pollyanna,Comedy,7.4,12341,1960,134
548,27176,Psycho,Drama,8.5,776357,1960,109
549,27202,Rocco and His Brothers,Crime,8.2,25347,1960,179
550,27271,Spartacus,Adventure,7.9,150618,1960,197
551,27289,Swiss Family Robinson,Adventure,7.1,19595,1960,126
552,27313,The Time Machine,Adventure,7.5,47780,1960,103
553,27314,Shoot the Piano Player,Crime,7.4,21705,1960,92
554,27329,The Hole,Crime,8.5,22947,1960,131
555,27347,The Unforgiven,Drama,6.5,10772,1960,125
556,27360,Village of the Damned,Horror,7.3,20944,1960,77
557,27375,The Bad Sleep Well,Crime,8.0,15284,1960,151
558,27426,Accattone,Drama,7.6,11002,1961,117
559,27449,Last Year at Marienbad,Drama,7.6,26639,1961,94
560,27480,The Beast of Yucca Flats,Horror,2.0,10662,1961,54
561,27499,Breakfast at Tiffany's,Comedy,7.5,202447,1961,115
562,27539,The Children's Hour,Drama,7.8,20203,1961,108
563,27544,Two Women,Drama,7.7,13515,1960,101
564,27551,The Comancheros,Drama,6.8,10694,1961,107
565,27603,Le Doulos,Crime,7.7,13025,1962,108
566,27626,El Cid,Biography,7.2,16965,1961,182
567,27717,The Guns of Navarone,Action,7.5,58940,1961,158
568,27747,The Hustler,Drama,7.9,90329,1961,134
569,27761,The Innocents,Drama,7.7,35648,1961,100
570,27773,Judgment at Nuremberg,Drama,8.3,94949,1961,179
571,27774,Jules and Jim,Drama,7.6,46528,1962,105
572,27891,The Misfits,Drama,7.2,25137,1961,125
573,27950,One Hundred and One Dalmatians,Adventure,7.3,194070,1961,79
574,27952,"One, Two, Three",Comedy,7.8,24449,1961,104
575,27953,One-Eyed Jacks,Drama,7.1,14798,1961,141
576,27970,The Parent Trap,Comedy,7.2,25979,1961,129
577,27991,The Pit and the Pendulum,Drama,7.0,18282,1961,80
578,28032,A Raisin in the Sun,Drama,8.0,10475,1961,128
579,28121,Splendor in the Grass,Drama,7.7,23907,1961,124
580,28139,Through a Glass Darkly,Drama,7.9,29053,1961,90
581,28202,A Woman Is a Woman,Comedy,7.3,20186,1961,84
582,28225,Viridiana,Drama,8.0,27781,1961,91
583,28235,West Side Story,Crime,7.6,126567,1961,153
584,28246,Yojimbo,Action,8.2,141388,1961,110
585,28333,Birdman of Alcatraz,Biography,7.8,20984,1962,147
586,28352,Cape Fear,Drama,7.7,34295,1962,106
587,28356,Carnival of Souls,Horror,7.0,30728,1962,78
588,28374,Cléo from 5 to 7,Comedy,7.8,30770,1962,90
589,28413,Days of Wine and Roses,Drama,7.8,14862,1962,117
590,28426,Divorce Italian Style,Comedy,7.9,15462,1961,105
591,28440,Dr. No,Action,7.2,190988,1962,110
592,28549,Harakiri,Drama,8.6,88254,1962,133
593,28550,Hatari!,Action,7.1,15433,1962,157
594,28568,How the West Was Won,Action,7.1,25116,1962,164
595,28591,Ivan's Childhood,Drama,8.0,42792,1962,95
596,28615,King Kong vs. Godzilla,Action,5.7,11893,1962,91
597,28639,Lawrence of Arabia,Adventure,8.3,337137,1962,227
598,28652,Lolita,Crime,7.5,114728,1962,153
599,28654,Lonely Are the Brave,Drama,7.6,10786,1962,107
600,28656,The Longest Day,Action,7.7,62202,1962,179
601,28671,Mamma Roma,Drama,7.8,11247,1962,110
602,28673,The Man Who Shot Liberty Valance,Drama,8.1,87572,1962,123
603,28674,The Manchurian Candidate,Drama,7.9,84041,1962,126
604,28693,The Miracle Worker,Biography,8.1,21951,1962,106
605,28707,The Music Man,Comedy,7.7,20515,1962,151
606,28709,Mutiny on the Bounty,Adventure,7.2,19121,1962,178
607,28734,Knife in the Water,Drama,7.4,24839,1962,94
608,28829,Ride the High Country,Drama,7.4,15915,1962,94
609,28854,Sanjuro,Action,8.0,43819,1962,96
610,28855,An Autumn Afternoon,Drama,8.0,11766,1962,113
611,28908,The Easy Life,Adventure,8.2,14095,1962,108
612,28957,That Touch of Mink,Comedy,6.6,11578,1962,99
613,28970,To Kill a Mockingbird,Crime,8.3,348760,1962,129
614,29028,Vivre sa vie,Drama,7.8,37245,1962,85
615,29048,What Ever Happened to Baby Jane?,Drama,8.0,66751,1962,134
616,29085,The Exterminating Angel,Drama,8.0,37697,1962,95
617,29089,L'Eclisse,Drama,7.7,23976,1962,126
618,29095,8½,Drama,8.0,131585,1963,138
619,29145,The Birds,Drama,7.6,217708,1963,119
620,29165,Bye Bye Birdie,Comedy,6.6,10087,1963,112
621,29196,Charade,Comedy,7.8,92033,1963,113
622,29208,Cleopatra,Biography,7.0,40442,1963,320
623,29271,Donovan's Reef,Adventure,6.7,10534,1963,109
624,29275,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Comedy,8.3,547046,1964,95
625,29310,The Fire Within,Drama,7.8,11368,1963,108
626,29325,From Russia with Love,Action,7.3,155112,1963,115
627,29338,The Leopard,Drama,7.9,34040,1963,186
628,29356,The Great Escape,Adventure,8.2,274600,1963,172
629,29367,The Haunting,Horror,7.4,45329,1963,112
630,29393,Hud,Drama,7.8,25578,1963,112
631,29398,"Yesterday, Today and Tomorrow",Comedy,7.2,11155,1963,119
632,29410,Irma la Douce,Comedy,7.3,23704,1963,147
633,29416,It's a Mad Mad Mad Mad World,Action,7.5,50276,1963,210
634,29420,Jason and the Argonauts,Action,7.3,33769,1963,104
635,29462,Lilies of the Field,Comedy,7.5,15064,1963,94
636,29469,Lord of the Flies,Adventure,6.8,21609,1963,92
637,29500,McLintock!,Comedy,7.1,17991,1963,126
638,29537,Contempt,Drama,7.4,38363,1963,102
639,29548,Winter Light,Drama,8.0,29007,1963,81
640,29559,The Nutty Professor,Comedy,6.6,20393,1963,107
641,29592,The Pink Panther,Comedy,7.0,60928,1963,115
642,29604,The Trial,Drama,7.6,26437,1962,119
643,29625,The Raven,Comedy,6.5,14950,1963,86
644,29656,The Servant,Drama,7.7,15477,1963,116
645,29661,Shock Corridor,Drama,7.3,13840,1963,101
646,29703,The Sword in the Stone,Adventure,7.1,112917,1963,79
647,29719,High and Low,Crime,8.4,69407,1963,143
648,29736,Tom Jones,Adventure,6.4,15141,1963,129
649,29746,Black Sabbath,Horror,7.0,15636,1963,97
650,29753,The Silence,Drama,7.7,22432,1963,96
651,29868,Zorba the Greek,Comedy,7.6,25395,1964,142
652,29895,Band of Outsiders,Comedy,7.6,28590,1964,95
653,29900,Becket,Biography,7.7,16850,1964,148
654,30001,Red Desert,Drama,7.4,19014,1964,117
655,30053,Fail Safe,Drama,8.1,27340,1964,112
656,30055,The Fall of the Roman Empire,Drama,6.7,11087,1964,188
657,30057,Fantomas,Adventure,6.9,13321,1964,104
658,30060,Father Goose,Adventure,7.3,13388,1964,118
659,30091,The Gendarme of Saint-Tropez,Comedy,7.1,15031,1964,90
660,30104,Goldfinger,Action,7.7,213817,1964,110
661,30129,A Hard Day's Night,Comedy,7.5,50599,1964,87
662,30151,"Hush...Hush, Sweet Charlotte",Crime,7.5,17264,1964,133
663,30176,Diary of a Chambermaid,Crime,7.4,10312,1964,97
664,30185,The Killers,Crime,7.0,10266,1964,93
665,30199,Kwaidan,Drama,7.9,22402,1964,183
666,30242,Marnie,Crime,7.1,57125,1964,130
667,30243,Mary Poppins,Comedy,7.8,196655,1964,139
668,30245,The Masque of the Red Death,Drama,6.9,17977,1964,89
669,30247,Marriage Italian Style,Comedy,7.4,12337,1964,102
670,30282,Mothra vs. Godzilla,Adventure,6.5,11492,1964,89
671,30287,My Fair Lady,Drama,7.7,106722,1964,170
672,30303,The Night of the Iguana,Drama,7.6,13913,1964,125
673,30324,Onibaba,Drama,7.8,25135,1964,103
674,30339,The Umbrellas of Cherbourg,Drama,7.8,34271,1964,91
675,30341,Paris When It Sizzles,Comedy,6.3,10042,1964,110
676,30347,A Fistful of Dollars,Drama,7.9,250074,1964,99
677,30413,Santa Claus Conquers the Martians,Adventure,2.8,13294,1964,81
678,30423,Blood and Black Lace,Crime,7.1,14873,1964,88
679,30428,Seven Days in May,Drama,7.8,18655,1964,118
680,30435,A Shot in the Dark,Comedy,7.3,33509,1964,102
681,30445,I Am Cuba,Drama,8.2,11937,1964,141
682,30460,Woman in the Dunes,Drama,8.4,24966,1964,147
683,30501,Topkapi,Adventure,6.9,11464,1964,120
684,30525,The Last Man on Earth,Drama,6.7,23465,1964,86
685,30537,The Gospel According to St. Matthew,Biography,7.6,14827,1964,137
686,30585,Zulu,Drama,7.7,45551,1964,138
687,30620,Red Beard,Drama,8.3,23026,1965,185
688,30628,Alphaville,Comedy,7.0,29715,1965,99
689,30658,The Battle of Algiers,Drama,8.1,74243,1966,121
690,30659,Battle of the Bulge,Drama,6.8,18899,1965,167
691,30687,Happiness,Drama,7.6,11309,1965,80
692,30694,Bunny Lake Is Missing,Drama,7.3,11122,1965,107
693,30706,Chimes at Midnight,Comedy,7.6,10993,1965,115
694,30710,Cat Ballou,Comedy,6.8,17253,1965,97
695,30723,The Cincinnati Kid,Drama,7.2,19353,1965,102
696,30728,The Collector,Drama,7.5,13053,1965,119
697,30782,Doctor Zhivago,Drama,7.9,86190,1965,197
698,30792,Dracula: Prince of Darkness,Horror,6.6,11747,1966,90
699,30825,"Faster, Pussycat! Kill! Kill!",Action,6.6,17131,1965,83
700,30835,The Flight of the Phoenix,Adventure,7.5,23717,1965,142
701,30868,Juliet of the Spirits,Comedy,7.4,15579,1965,137
702,30877,The Great Race,Action,7.2,21272,1965,160
703,30879,The Greatest Story Ever Told,Biography,6.6,13073,1965,260
704,30880,Guide,Drama,8.4,11682,1965,183
705,30890,Help!,Adventure,7.1,22226,1965,92
706,30899,The Hill,Drama,7.8,16286,1965,123
707,30927,In Harm's Way,Drama,7.3,11144,1965,165
708,30936,The Ipcress File,Drama,7.2,19233,1965,109
709,31000,Loves of a Blonde,Comedy,7.4,10152,1965,88
710,31036,Monster a Go-Go,Horror,1.8,10201,1965,68
711,31083,The Shop on Main Street,Drama,8.2,10357,1965,128
712,31102,Operation 'Y' & Other Shurik's Adventures,Comedy,8.4,16150,1965,95
713,31116,A Patch of Blue,Drama,8.0,10150,1965,105
714,31118,The Pawnbroker,Drama,7.6,11535,1964,116
715,31119,For a Few Dollars More,Drama,8.2,296065,1965,132
716,31129,Pierrot le Fou,Crime,7.4,39627,1965,110
717,31167,Repulsion,Drama,7.6,60814,1965,105
718,31220,Shenandoah,Drama,7.3,10315,1965,105
719,31226,Simon of the Desert,Comedy,7.8,11638,1965,45
720,31240,The Sons of Katie Elder,Drama,7.1,20501,1965,122
721,31242,The Sound of Music,Biography,8.1,286631,1965,174
722,31246,The Spy Who Came in from the Cold,Drama,7.5,20377,1965,112
723,31284,Thunderball,Action,6.9,134876,1965,130
724,31298,The Train,Action,7.8,21291,1964,133
725,31343,Von Ryan's Express,Action,7.1,15976,1965,117
726,31353,What's New Pussycat,Comedy,6.0,11744,1965,108
727,31433,Alfie,Comedy,7.0,16681,1966,114
728,31449,Andrei Rublev,Biography,8.0,59915,1966,189
729,31475,Au hasard Balthazar,Drama,7.7,24525,1966,95
730,31486,Batman: The Movie,Action,6.5,37633,1966,105
731,31503,Blow-Up,Drama,7.4,71887,1966,111
732,31517,"The Good, the Bad and the Ugly",Adventure,8.8,879828,1966,178
733,31539,The Chase,Crime,7.1,14992,1966,134
734,31560,Cul-de-sac,Comedy,7.0,14791,1966,112
735,31564,The Sword of Doom,Action,7.9,12988,1966,120
736,31595,Django,Action,7.2,33552,1966,91
737,31642,Fahrenheit 451,Drama,7.2,47145,1966,112
738,31647,Fantastic Voyage,Adventure,6.8,22277,1966,100
739,31665,The Fortune Cookie,Comedy,7.2,16853,1966,125
740,31674,A Funny Thing Happened on the Way to the Forum,Comedy,6.8,10519,1966,99
741,31700,Grand Prix,Drama,7.2,11800,1966,176
742,31702,Don't Look Now... We're Being Shot At!,Adventure,7.9,21989,1966,123
743,31718,Harper,Crime,6.8,12029,1966,121
744,31738,How to Steal a Million,Comedy,7.5,31828,1966,123
745,31785,"Kidnapping, Caucasian Style",Adventure,8.2,14754,1967,82
746,31840,A Man for All Seasons,Biography,7.7,39597,1966,120
747,31841,Manos: The Hands of Fate,Horror,1.7,38362,1966,70
748,31847,Masculine Feminine,Drama,7.4,18759,1966,103
749,31926,One Million Years B.C.,Adventure,5.7,10367,1966,92
750,31943,Closely Watched Trains,Comedy,7.6,14831,1966,92
751,31958,Persona,Drama,8.0,138917,1966,83
752,31979,The Professionals,Action,7.3,20435,1966,117
753,32015,The Russians Are Coming the Russians Are Coming,Comedy,7.0,11046,1966,126
754,32024,The Sand Pebbles,Adventure,7.5,17633,1966,182
755,32039,Seconds,Sci-Fi,7.6,24497,1966,106
756,32042,Daisies,Comedy,7.2,17234,1966,75
757,32108,The Face of Another,Drama,7.8,11699,1966,124
758,32135,Tokyo Drifter,Action,7.1,10405,1966,82
759,32139,Torn Curtain,Drama,6.6,31399,1966,128
760,32159,A Man and a Woman,Drama,7.5,13264,1966,102
761,32187,"What's Up, Tiger Lily?",Adventure,5.8,10330,1966,80
762,32193,Who's Afraid of Virginia Woolf?,Drama,8.0,83574,1966,131
763,32261,Asterix the Gaul,Action,6.6,12920,1967,68
764,32275,Barefoot in the Park,Comedy,7.0,22319,1967,106
765,32279,Bedazzled,Comedy,6.7,10291,1967,103
766,32281,Belle de Jour,Drama,7.6,52727,1967,100
767,32301,Bonnie and Clyde,Action,7.7,126882,1967,111
768,32324,Casino Royale,Comedy,5.0,34456,1967,131
769,32356,The Collector,Comedy,7.3,10683,1967,86
770,32365,Cool Hand Luke,Crime,8.0,196289,1967,127
771,32412,The Dirty Dozen,Action,7.7,83201,1967,150
772,32418,Doctor Dolittle,Adventure,6.2,10951,1967,152
773,32423,Bob Dylan: Dont Look Back,Documentary,7.9,10882,1967,96
774,32447,El Dorado,Drama,7.5,32911,1966,126
775,32473,The Fearless Vampire Killers,Comedy,7.0,35713,1967,91
776,32512,The Graduate,Comedy,8.0,300737,1967,106
777,32523,Guess Who's Coming to Dinner,Comedy,7.8,52183,1967,108
778,32531,Hang 'Em High,Drama,7.0,47467,1968,114
779,32547,Hombre,Drama,7.4,15430,1967,111
780,32556,The Firemen's Ball,Comedy,7.3,13154,1967,73
781,32580,In Cold Blood,Biography,7.9,31338,1967,134
782,32582,In the Heat of the Night,Drama,7.9,89850,1967,110
783,32607,Samurai Rebellion,Drama,8.3,15382,1967,128
784,32611,The Jungle Book,Adventure,7.6,210724,1967,78
785,32636,Branded to Kill,Action,7.2,10957,1967,91
786,32677,The Bride Wore Black,Crime,7.2,11200,1968,107
787,32707,Mouchette,Drama,7.7,13911,1967,81
788,32802,Playtime,Comedy,7.8,28800,1967,155
789,32804,Point Blank,Crime,7.3,25669,1967,92
790,32826,Quatermass and the Pit,Horror,7.0,12454,1967,97
791,32860,Le Samouraï,Crime,8.0,64597,1967,101
792,32967,"To Sir, with Love",Drama,7.6,21710,1967,105
793,32990,Two for the Road,Comedy,7.3,15540,1967,111
794,33010,Valley of the Dolls,Drama,6.0,10507,1967,123
795,33029,Viy,Drama,7.2,11343,1967,77
796,33039,Wait Until Dark,Thriller,7.7,36087,1967,108
797,33042,The War Wagon,Drama,6.8,11787,1967,101
798,33048,Weekend,Adventure,6.9,16544,1967,105
799,33066,You Only Live Twice,Action,6.8,124819,1967,117
800,33096,2001: A Space Odyssey,Adventure,8.3,772205,1968,149
801,33146,Asterix and Cleopatra,Adventure,7.2,15673,1968,72
802,33152,Stolen Kisses,Comedy,7.5,16317,1968,91
803,33167,Barbarella,Action,5.9,40192,1968,98
804,33195,The Boston Strangler,Crime,7.0,11794,1968,116
805,33198,The Diamond Arm,Adventure,8.2,17618,1969,94
806,33203,Bullitt,Action,7.4,80714,1968,114
807,33231,Chitty Chitty Bang Bang,Adventure,7.0,54269,1968,144
808,33246,Coogan's Bluff,Action,6.4,20609,1968,94
809,33285,The Young Girls of Rochefort,Comedy,7.7,13446,1967,125
810,33295,The Devil Rides Out,Horror,6.9,11356,1968,95
811,33347,Faces,Drama,7.4,12599,1968,130
812,33375,Funny Girl,Biography,7.4,26976,1968,151
813,33405,The Great Silence,Drama,7.7,19974,1968,105
814,33408,The Green Berets,Drama,5.6,14604,1968,142
815,33464,Ice Station Zebra,Adventure,6.6,12703,1968,148
816,33548,The Lion in Winter,Biography,7.8,36320,1968,134
817,33586,Witchfinder General,Drama,6.7,13573,1968,86
818,33628,Night of the Living Dead,Horror,7.8,149257,1968,96
819,33648,The Odd Couple,Comedy,7.6,39550,1968,105
820,33656,Oliver!,Drama,7.4,43917,1968,153
821,33682,The Party,Comedy,7.4,46399,1968,99
822,33696,Planet of the Apes,Adventure,8.0,208719,1968,112
823,33706,The Producers,Comedy,7.5,64051,1967,88
824,33751,Romeo and Juliet,Drama,7.6,36913,1968,138
825,33754,Rosemary's Baby,Drama,8.0,254802,1968,137
826,33779,The Color of Pomegranates,Biography,7.6,15982,1969,79
827,33824,Shame,Drama,8.0,16166,1968,103
828,33839,The Cremator,Comedy,8.0,12527,1969,95
829,33860,The Swimmer,Drama,7.6,15998,1968,95
830,33866,Targets,Crime,7.3,13349,1968,90
831,33872,Teorema,Drama,7.0,16648,1968,98
832,33878,The Thomas Crown Affair,Crime,6.9,31202,1968,102
833,33923,Hour of the Wolf,Drama,7.5,24559,1968,88
834,33960,Who's That Knocking at My Door,Drama,6.5,10730,1967,90
835,33973,Yellow Submarine,Adventure,7.4,29524,1968,85
836,33977,"Yours, Mine and Ours",Comedy,7.1,10900,1968,111
837,33994,If....,Crime,7.4,26284,1968,111
838,34059,Army of Shadows,Drama,8.1,28653,1969,145
839,34081,Battle of Britain,Action,7.0,26437,1969,132
